PDIV_ID,year,cropwaterDemand_inch,cropwaterDem
51815,2008,12.5,317.5
51870,2008,12.5,317.5
51877,2008,12.5,317.5
51893,2008,12.5,317.5
5190,2008,12.5,317.5
51971,2008,12.5,317.5
51993,2008,12.5,317.5
52005,2008,12.5,317.5
52030,2008,12.5,317.5
52037,2008,12.5,317.5
5208,2008,12.5,317.5
52102,2008,12.5,317.5
5215,2008,12.5,317.5
52150,2008,12.5,317.5
52168,2008,12.5,317.5
52191,2008,12.5,317.5
52196,2008,12.5,317.5
52198,2008,12.5,317.5
52208,2008,12.5,317.5
52218,2008,12.5,317.5
52227,2008,12.5,317.5
52319,2008,12.5,317.5
52338,2008,12.5,317.5
52397,2008,12.5,317.5
52404,2008,12.5,317.5
52416,2008,12.5,317.5
52473,2008,12.5,317.5
52508,2008,12.5,317.5
52544,2008,12.5,317.5
52545,2008,12.5,317.5
52562,2008,12.5,317.5
52590,2008,12.5,317.5
52619,2008,12.5,317.5
52629,2008,12.5,317.5
5265,2008,12.5,317.5
52665,2008,12.5,317.5
52682,2008,12.5,317.5
52695,2008,12.5,317.5
52703,2008,12.5,317.5
52735,2008,12.5,317.5
52756,2008,12.5,317.5
52829,2008,12.5,317.5
52836,2008,12.5,317.5
52885,2008,12.5,317.5
52905,2008,12.5,317.5
52917,2008,12.5,317.5
52957,2008,12.5,317.5
52964,2008,12.5,317.5
52973,2008,12.5,317.5
52980,2008,12.5,317.5
53058,2008,12.5,317.5
53087,2008,12.5,317.5
53099,2008,12.5,317.5
53125,2008,12.5,317.5
53134,2008,12.5,317.5
53140,2008,12.5,317.5
53141,2008,12.5,317.5
5318,2008,12.5,317.5
53193,2008,12.5,317.5
53211,2008,12.5,317.5
5323,2008,12.5,317.5
53257,2008,12.5,317.5
53272,2008,12.5,317.5
53297,2008,12.5,317.5
53303,2008,12.5,317.5
5333,2008,12.5,317.5
53330,2008,12.5,317.5
53334,2008,12.5,317.5
53340,2008,12.5,317.5
53388,2008,12.5,317.5
53428,2008,12.5,317.5
53467,2008,12.5,317.5
53505,2008,12.5,317.5
53552,2008,12.5,317.5
53563,2008,12.5,317.5
53588,2008,12.5,317.5
53610,2008,12.5,317.5
53655,2008,12.5,317.5
53720,2008,12.5,317.5
53760,2008,12.5,317.5
53795,2008,12.5,317.5
53805,2008,12.5,317.5
53865,2008,12.5,317.5
5387,2008,12.5,317.5
53904,2008,12.5,317.5
5391,2008,12.5,317.5
53928,2008,12.5,317.5
53949,2008,12.5,317.5
5399,2008,12.5,317.5
54027,2008,12.5,317.5
54034,2008,12.5,317.5
54043,2008,12.5,317.5
54050,2008,12.5,317.5
54068,2008,12.5,317.5
54084,2008,12.5,317.5
54087,2008,12.5,317.5
54106,2008,12.5,317.5
54145,2008,12.5,317.5
54176,2008,12.5,317.5
54193,2008,12.5,317.5
54198,2008,12.5,317.5
5420,2008,12.5,317.5
54202,2008,12.5,317.5
54218,2008,12.5,317.5
54222,2008,12.5,317.5
54273,2008,12.5,317.5
54279,2008,12.5,317.5
54289,2008,12.5,317.5
54317,2008,12.5,317.5
54342,2008,12.5,317.5
5436,2008,12.5,317.5
54383,2008,12.5,317.5
54384,2008,12.5,317.5
54424,2008,12.5,317.5
54609,2008,12.5,317.5
5464,2008,12.5,317.5
547,2008,12.5,317.5
54712,2008,12.5,317.5
54723,2008,12.5,317.5
54728,2008,12.5,317.5
54736,2008,12.5,317.5
54740,2008,12.5,317.5
54752,2008,12.5,317.5
5479,2008,12.5,317.5
54816,2008,12.5,317.5
54819,2008,12.5,317.5
54867,2008,12.5,317.5
54926,2008,12.5,317.5
55016,2008,12.5,317.5
5553,2008,12.5,317.5
5576,2008,12.5,317.5
5598,2008,12.5,317.5
5608,2008,12.5,317.5
5682,2008,12.5,317.5
5684,2008,12.5,317.5
5695,2008,12.5,317.5
5762,2008,12.5,317.5
5814,2008,12.5,317.5
5817,2008,12.5,317.5
5821,2008,12.5,317.5
5864,2008,12.5,317.5
5884,2008,12.5,317.5
591,2008,12.5,317.5
5929,2008,12.5,317.5
5935,2008,12.5,317.5
5976,2008,12.5,317.5
60159,2008,12.5,317.5
60169,2008,12.5,317.5
6017,2008,12.5,317.5
60170,2008,12.5,317.5
60442,2008,12.5,317.5
60455,2008,12.5,317.5
6057,2008,12.5,317.5
6062,2008,12.5,317.5
60724,2008,12.5,317.5
60758,2008,12.5,317.5
60762,2008,12.5,317.5
6078,2008,12.5,317.5
60787,2008,12.5,317.5
60810,2008,12.5,317.5
6102,2008,12.5,317.5
612,2008,12.5,317.5
6121,2008,12.5,317.5
61297,2008,12.5,317.5
61326,2008,12.5,317.5
6134,2008,12.5,317.5
6142,2008,12.5,317.5
6147,2008,12.5,317.5
61523,2008,12.5,317.5
6169,2008,12.5,317.5
61769,2008,12.5,317.5
61799,2008,12.5,317.5
6182,2008,12.5,317.5
61878,2008,12.5,317.5
61879,2008,12.5,317.5
6189,2008,12.5,317.5
619,2008,12.5,317.5
61988,2008,12.5,317.5
6200,2008,12.5,317.5
62051,2008,12.5,317.5
62074,2008,12.5,317.5
62075,2008,12.5,317.5
6209,2008,12.5,317.5
62105,2008,12.5,317.5
62109,2008,12.5,317.5
62393,2008,12.5,317.5
6250,2008,12.5,317.5
6267,2008,12.5,317.5
62677,2008,12.5,317.5
6277,2008,12.5,317.5
63001,2008,12.5,317.5
63067,2008,12.5,317.5
6349,2008,12.5,317.5
63608,2008,12.5,317.5
63719,2008,12.5,317.5
63823,2008,12.5,317.5
640,2008,12.5,317.5
64003,2008,12.5,317.5
64004,2008,12.5,317.5
64206,2008,12.5,317.5
6435,2008,12.5,317.5
64389,2008,12.5,317.5
644,2008,12.5,317.5
6440,2008,12.5,317.5
6441,2008,12.5,317.5
6454,2008,12.5,317.5
6464,2008,12.5,317.5
6469,2008,12.5,317.5
64752,2008,12.5,317.5
64777,2008,12.5,317.5
64921,2008,12.5,317.5
6498,2008,12.5,317.5
6505,2008,12.5,317.5
6506,2008,12.5,317.5
6509,2008,12.5,317.5
65207,2008,12.5,317.5
65371,2008,12.5,317.5
65420,2008,12.5,317.5
65616,2008,12.5,317.5
6567,2008,12.5,317.5
65676,2008,12.5,317.5
6594,2008,12.5,317.5
660,2008,12.5,317.5
66118,2008,12.5,317.5
6617,2008,12.5,317.5
66196,2008,12.5,317.5
66302,2008,12.5,317.5
66312,2008,12.5,317.5
66335,2008,12.5,317.5
66406,2008,12.5,317.5
6643,2008,12.5,317.5
6649,2008,12.5,317.5
6652,2008,12.5,317.5
6666,2008,12.5,317.5
6684,2008,12.5,317.5
66884,2008,12.5,317.5
66890,2008,12.5,317.5
66891,2008,12.5,317.5
669,2008,12.5,317.5
6692,2008,12.5,317.5
6715,2008,12.5,317.5
67193,2008,12.5,317.5
67268,2008,12.5,317.5
67304,2008,12.5,317.5
67407,2008,12.5,317.5
67560,2008,12.5,317.5
67688,2008,12.5,317.5
67689,2008,12.5,317.5
6771,2008,12.5,317.5
67768,2008,12.5,317.5
6788,2008,12.5,317.5
6806,2008,12.5,317.5
6812,2008,12.5,317.5
6815,2008,12.5,317.5
68181,2008,12.5,317.5
6829,2008,12.5,317.5
6832,2008,12.5,317.5
68320,2008,12.5,317.5
68395,2008,12.5,317.5
68398,2008,12.5,317.5
68399,2008,12.5,317.5
68610,2008,12.5,317.5
68674,2008,12.5,317.5
68724,2008,12.5,317.5
68742,2008,12.5,317.5
68785,2008,12.5,317.5
68787,2008,12.5,317.5
68931,2008,12.5,317.5
6896,2008,12.5,317.5
69063,2008,12.5,317.5
69403,2008,12.5,317.5
69510,2008,12.5,317.5
69668,2008,12.5,317.5
69757,2008,12.5,317.5
6977,2008,12.5,317.5
69819,2008,12.5,317.5
6990,2008,12.5,317.5
6995,2008,12.5,317.5
69953,2008,12.5,317.5
6997,2008,12.5,317.5
70274,2008,12.5,317.5
70275,2008,12.5,317.5
70359,2008,12.5,317.5
70419,2008,12.5,317.5
70430,2008,12.5,317.5
7055,2008,12.5,317.5
70640,2008,12.5,317.5
7076,2008,12.5,317.5
70795,2008,12.5,317.5
70870,2008,12.5,317.5
709,2008,12.5,317.5
71020,2008,12.5,317.5
71070,2008,12.5,317.5
71071,2008,12.5,317.5
71072,2008,12.5,317.5
71083,2008,12.5,317.5
7111,2008,12.5,317.5
71449,2008,12.5,317.5
7147,2008,12.5,317.5
71536,2008,12.5,317.5
71575,2008,12.5,317.5
71581,2008,12.5,317.5
71763,2008,12.5,317.5
71799,2008,12.5,317.5
71927,2008,12.5,317.5
72046,2008,12.5,317.5
7212,2008,12.5,317.5
72150,2008,12.5,317.5
72207,2008,12.5,317.5
7223,2008,12.5,317.5
72409,2008,12.5,317.5
72506,2008,12.5,317.5
72509,2008,12.5,317.5
72527,2008,12.5,317.5
72539,2008,12.5,317.5
7257,2008,12.5,317.5
726,2008,12.5,317.5
7262,2008,12.5,317.5
72794,2008,12.5,317.5
72822,2008,12.5,317.5
7289,2008,12.5,317.5
7290,2008,12.5,317.5
7295,2008,12.5,317.5
732,2008,12.5,317.5
7324,2008,12.5,317.5
7342,2008,12.5,317.5
73982,2008,12.5,317.5
74120,2008,12.5,317.5
74154,2008,12.5,317.5
7423,2008,12.5,317.5
7430,2008,12.5,317.5
74304,2008,12.5,317.5
74305,2008,12.5,317.5
7445,2008,12.5,317.5
7458,2008,12.5,317.5
7478,2008,12.5,317.5
7485,2008,12.5,317.5
7488,2008,12.5,317.5
7497,2008,12.5,317.5
75313,2008,12.5,317.5
75464,2008,12.5,317.5
75475,2008,12.5,317.5
75537,2008,12.5,317.5
7556,2008,12.5,317.5
7574,2008,12.5,317.5
75766,2008,12.5,317.5
75876,2008,12.5,317.5
7598,2008,12.5,317.5
76,2008,12.5,317.5
7614,2008,12.5,317.5
7640,2008,12.5,317.5
767,2008,12.5,317.5
7733,2008,12.5,317.5
7828,2008,12.5,317.5
7847,2008,12.5,317.5
7867,2008,12.5,317.5
7884,2008,12.5,317.5
7914,2008,12.5,317.5
8000,2008,12.5,317.5
8064,2008,12.5,317.5
8065,2008,12.5,317.5
8075,2008,12.5,317.5
8141,2008,12.5,317.5
8142,2008,12.5,317.5
8162,2008,12.5,317.5
8212,2008,12.5,317.5
8219,2008,12.5,317.5
825,2008,12.5,317.5
8279,2008,12.5,317.5
8281,2008,12.5,317.5
8399,2008,12.5,317.5
8431,2008,12.5,317.5
8434,2008,12.5,317.5
8436,2008,12.5,317.5
8460,2008,12.5,317.5
8511,2008,12.5,317.5
8519,2008,12.5,317.5
8534,2008,12.5,317.5
855,2008,12.5,317.5
856,2008,12.5,317.5
8585,2008,12.5,317.5
8686,2008,12.5,317.5
8692,2008,12.5,317.5
8715,2008,12.5,317.5
8722,2008,12.5,317.5
8745,2008,12.5,317.5
8768,2008,12.5,317.5
8780,2008,12.5,317.5
8808,2008,12.5,317.5
8819,2008,12.5,317.5
8874,2008,12.5,317.5
890,2008,12.5,317.5
8906,2008,12.5,317.5
8910,2008,12.5,317.5
8927,2008,12.5,317.5
8936,2008,12.5,317.5
8981,2008,12.5,317.5
8999,2008,12.5,317.5
9086,2008,12.5,317.5
9123,2008,12.5,317.5
913,2008,12.5,317.5
915,2008,12.5,317.5
9151,2008,12.5,317.5
9181,2008,12.5,317.5
9185,2008,12.5,317.5
9195,2008,12.5,317.5
9220,2008,12.5,317.5
9246,2008,12.5,317.5
9274,2008,12.5,317.5
9280,2008,12.5,317.5
9284,2008,12.5,317.5
9306,2008,12.5,317.5
9320,2008,12.5,317.5
9325,2008,12.5,317.5
9350,2008,12.5,317.5
9393,2008,12.5,317.5
9396,2008,12.5,317.5
9397,2008,12.5,317.5
9407,2008,12.5,317.5
9425,2008,12.5,317.5
9451,2008,12.5,317.5
9453,2008,12.5,317.5
946,2008,12.5,317.5
9508,2008,12.5,317.5
9534,2008,12.5,317.5
9535,2008,12.5,317.5
9574,2008,12.5,317.5
9617,2008,12.5,317.5
9624,2008,12.5,317.5
9627,2008,12.5,317.5
9646,2008,12.5,317.5
9669,2008,12.5,317.5
9689,2008,12.5,317.5
969,2008,12.5,317.5
9709,2008,12.5,317.5
9715,2008,12.5,317.5
9724,2008,12.5,317.5
9746,2008,12.5,317.5
9761,2008,12.5,317.5
9780,2008,12.5,317.5
9803,2008,12.5,317.5
9804,2008,12.5,317.5
9873,2008,12.5,317.5
9875,2008,12.5,317.5
9876,2008,12.5,317.5
9929,2008,12.5,317.5
9940,2008,12.5,317.5
9945,2008,12.5,317.5
9950,2008,12.5,317.5
9994,2008,12.5,317.5
9997,2008,12.5,317.5
10062,2009,12.5,317.5
10069,2009,12.5,317.5
10071,2009,12.5,317.5
10083,2009,12.5,317.5
10090,2009,12.5,317.5
1012,2009,12.5,317.5
10163,2009,12.5,317.5
10189,2009,12.5,317.5
10214,2009,12.5,317.5
10238,2009,12.5,317.5
1030,2009,12.5,317.5
10340,2009,12.5,317.5
10343,2009,12.5,317.5
10401,2009,12.5,317.5
10468,2009,12.5,317.5
10475,2009,12.5,317.5
10522,2009,12.5,317.5
10523,2009,12.5,317.5
10524,2009,12.5,317.5
10539,2009,12.5,317.5
10572,2009,12.5,317.5
10599,2009,12.5,317.5
10621,2009,12.5,317.5
10654,2009,12.5,317.5
10686,2009,12.5,317.5
10720,2009,12.5,317.5
10767,2009,12.5,317.5
1077,2009,12.5,317.5
10793,2009,12.5,317.5
10894,2009,12.5,317.5
10908,2009,12.5,317.5
10924,2009,12.5,317.5
10927,2009,12.5,317.5
10944,2009,12.5,317.5
1095,2009,12.5,317.5
10979,2009,12.5,317.5
11018,2009,12.5,317.5
11034,2009,12.5,317.5
11044,2009,12.5,317.5
11061,2009,12.5,317.5
11069,2009,12.5,317.5
11075,2009,12.5,317.5
11078,2009,12.5,317.5
1108,2009,12.5,317.5
1110,2009,12.5,317.5
11115,2009,12.5,317.5
11151,2009,12.5,317.5
11165,2009,12.5,317.5
11258,2009,12.5,317.5
11296,2009,12.5,317.5
11330,2009,12.5,317.5
1134,2009,12.5,317.5
11358,2009,12.5,317.5
11371,2009,12.5,317.5
11456,2009,12.5,317.5
11469,2009,12.5,317.5
11470,2009,12.5,317.5
11478,2009,12.5,317.5
11512,2009,12.5,317.5
11520,2009,12.5,317.5
11574,2009,12.5,317.5
11588,2009,12.5,317.5
11619,2009,12.5,317.5
11655,2009,12.5,317.5
11663,2009,12.5,317.5
11665,2009,12.5,317.5
11699,2009,12.5,317.5
11703,2009,12.5,317.5
11755,2009,12.5,317.5
11764,2009,12.5,317.5
1178,2009,12.5,317.5
11784,2009,12.5,317.5
11851,2009,12.5,317.5
11884,2009,12.5,317.5
11907,2009,12.5,317.5
11912,2009,12.5,317.5
11920,2009,12.5,317.5
1197,2009,12.5,317.5
11970,2009,12.5,317.5
11974,2009,12.5,317.5
12001,2009,12.5,317.5
12014,2009,12.5,317.5
12033,2009,12.5,317.5
12063,2009,12.5,317.5
12066,2009,12.5,317.5
1213,2009,12.5,317.5
12135,2009,12.5,317.5
12137,2009,12.5,317.5
12156,2009,12.5,317.5
12158,2009,12.5,317.5
12190,2009,12.5,317.5
12228,2009,12.5,317.5
12258,2009,12.5,317.5
12260,2009,12.5,317.5
1231,2009,12.5,317.5
12321,2009,12.5,317.5
12347,2009,12.5,317.5
12386,2009,12.5,317.5
12396,2009,12.5,317.5
12428,2009,12.5,317.5
12451,2009,12.5,317.5
12467,2009,12.5,317.5
12471,2009,12.5,317.5
12475,2009,12.5,317.5
12491,2009,12.5,317.5
12495,2009,12.5,317.5
12497,2009,12.5,317.5
12501,2009,12.5,317.5
12503,2009,12.5,317.5
1252,2009,12.5,317.5
1256,2009,12.5,317.5
12585,2009,12.5,317.5
12627,2009,12.5,317.5
12682,2009,12.5,317.5
12719,2009,12.5,317.5
12729,2009,12.5,317.5
12786,2009,12.5,317.5
12798,2009,12.5,317.5
128,2009,12.5,317.5
12814,2009,12.5,317.5
12819,2009,12.5,317.5
12822,2009,12.5,317.5
12871,2009,12.5,317.5
12996,2009,12.5,317.5
13002,2009,12.5,317.5
13061,2009,12.5,317.5
1309,2009,12.5,317.5
13108,2009,12.5,317.5
13133,2009,12.5,317.5
13139,2009,12.5,317.5
13169,2009,12.5,317.5
13178,2009,12.5,317.5
13180,2009,12.5,317.5
13208,2009,12.5,317.5
13264,2009,12.5,317.5
13267,2009,12.5,317.5
13283,2009,12.5,317.5
13310,2009,12.5,317.5
13314,2009,12.5,317.5
13403,2009,12.5,317.5
13428,2009,12.5,317.5
13431,2009,12.5,317.5
13438,2009,12.5,317.5
13451,2009,12.5,317.5
13456,2009,12.5,317.5
13459,2009,12.5,317.5
13464,2009,12.5,317.5
13474,2009,12.5,317.5
13480,2009,12.5,317.5
13505,2009,12.5,317.5
13508,2009,12.5,317.5
13515,2009,12.5,317.5
1352,2009,12.5,317.5
13569,2009,12.5,317.5
13595,2009,12.5,317.5
136,2009,12.5,317.5
13645,2009,12.5,317.5
13674,2009,12.5,317.5
1370,2009,12.5,317.5
1371,2009,12.5,317.5
13711,2009,12.5,317.5
13721,2009,12.5,317.5
13729,2009,12.5,317.5
13743,2009,12.5,317.5
13828,2009,12.5,317.5
13839,2009,12.5,317.5
13845,2009,12.5,317.5
13880,2009,12.5,317.5
13885,2009,12.5,317.5
1389,2009,12.5,317.5
13907,2009,12.5,317.5
13949,2009,12.5,317.5
13974,2009,12.5,317.5
13977,2009,12.5,317.5
13981,2009,12.5,317.5
14047,2009,12.5,317.5
14087,2009,12.5,317.5
14119,2009,12.5,317.5
14174,2009,12.5,317.5
142,2009,12.5,317.5
14211,2009,12.5,317.5
14270,2009,12.5,317.5
1433,2009,12.5,317.5
14385,2009,12.5,317.5
14429,2009,12.5,317.5
14457,2009,12.5,317.5
14485,2009,12.5,317.5
14497,2009,12.5,317.5
14518,2009,12.5,317.5
1453,2009,12.5,317.5
14543,2009,12.5,317.5
14585,2009,12.5,317.5
14593,2009,12.5,317.5
14601,2009,12.5,317.5
14707,2009,12.5,317.5
14708,2009,12.5,317.5
14745,2009,12.5,317.5
14756,2009,12.5,317.5
1477,2009,12.5,317.5
14772,2009,12.5,317.5
148,2009,12.5,317.5
14806,2009,12.5,317.5
14817,2009,12.5,317.5
1484,2009,12.5,317.5
14860,2009,12.5,317.5
14867,2009,12.5,317.5
14888,2009,12.5,317.5
14891,2009,12.5,317.5
1490,2009,12.5,317.5
1491,2009,12.5,317.5
14920,2009,12.5,317.5
14932,2009,12.5,317.5
14993,2009,12.5,317.5
15007,2009,12.5,317.5
15025,2009,12.5,317.5
15049,2009,12.5,317.5
15070,2009,12.5,317.5
15188,2009,12.5,317.5
15216,2009,12.5,317.5
15225,2009,12.5,317.5
15227,2009,12.5,317.5
15246,2009,12.5,317.5
15271,2009,12.5,317.5
15281,2009,12.5,317.5
15284,2009,12.5,317.5
15303,2009,12.5,317.5
15313,2009,12.5,317.5
15384,2009,12.5,317.5
15389,2009,12.5,317.5
1542,2009,12.5,317.5
15421,2009,12.5,317.5
15442,2009,12.5,317.5
15444,2009,12.5,317.5
15451,2009,12.5,317.5
15462,2009,12.5,317.5
15540,2009,12.5,317.5
1557,2009,12.5,317.5
15591,2009,12.5,317.5
15609,2009,12.5,317.5
15658,2009,12.5,317.5
15685,2009,12.5,317.5
157,2009,12.5,317.5
15702,2009,12.5,317.5
15750,2009,12.5,317.5
15783,2009,12.5,317.5
15787,2009,12.5,317.5
1582,2009,12.5,317.5
15821,2009,12.5,317.5
15833,2009,12.5,317.5
15834,2009,12.5,317.5
15919,2009,12.5,317.5
15966,2009,12.5,317.5
16006,2009,12.5,317.5
16009,2009,12.5,317.5
16021,2009,12.5,317.5
16048,2009,12.5,317.5
16049,2009,12.5,317.5
1606,2009,12.5,317.5
16141,2009,12.5,317.5
16156,2009,12.5,317.5
1617,2009,12.5,317.5
16171,2009,12.5,317.5
16181,2009,12.5,317.5
16220,2009,12.5,317.5
16226,2009,12.5,317.5
16343,2009,12.5,317.5
16346,2009,12.5,317.5
16355,2009,12.5,317.5
16387,2009,12.5,317.5
16394,2009,12.5,317.5
16411,2009,12.5,317.5
16412,2009,12.5,317.5
16432,2009,12.5,317.5
16450,2009,12.5,317.5
16464,2009,12.5,317.5
16466,2009,12.5,317.5
1649,2009,12.5,317.5
16515,2009,12.5,317.5
16555,2009,12.5,317.5
16617,2009,12.5,317.5
16620,2009,12.5,317.5
16651,2009,12.5,317.5
16653,2009,12.5,317.5
1667,2009,12.5,317.5
16672,2009,12.5,317.5
16675,2009,12.5,317.5
16677,2009,12.5,317.5
16709,2009,12.5,317.5
16715,2009,12.5,317.5
16774,2009,12.5,317.5
16812,2009,12.5,317.5
16821,2009,12.5,317.5
16831,2009,12.5,317.5
16837,2009,12.5,317.5
1693,2009,12.5,317.5
16941,2009,12.5,317.5
16993,2009,12.5,317.5
16998,2009,12.5,317.5
17045,2009,12.5,317.5
17052,2009,12.5,317.5
17057,2009,12.5,317.5
17088,2009,12.5,317.5
17131,2009,12.5,317.5
17135,2009,12.5,317.5
17162,2009,12.5,317.5
17190,2009,12.5,317.5
17244,2009,12.5,317.5
17256,2009,12.5,317.5
17297,2009,12.5,317.5
17305,2009,12.5,317.5
17306,2009,12.5,317.5
17312,2009,12.5,317.5
17321,2009,12.5,317.5
17330,2009,12.5,317.5
17380,2009,12.5,317.5
17395,2009,12.5,317.5
17405,2009,12.5,317.5
17466,2009,12.5,317.5
17481,2009,12.5,317.5
17493,2009,12.5,317.5
17510,2009,12.5,317.5
17534,2009,12.5,317.5
17561,2009,12.5,317.5
17584,2009,12.5,317.5
17633,2009,12.5,317.5
17686,2009,12.5,317.5
17693,2009,12.5,317.5
17703,2009,12.5,317.5
17718,2009,12.5,317.5
17720,2009,12.5,317.5
17734,2009,12.5,317.5
17753,2009,12.5,317.5
17765,2009,12.5,317.5
17770,2009,12.5,317.5
1779,2009,12.5,317.5
17807,2009,12.5,317.5
17836,2009,12.5,317.5
17839,2009,12.5,317.5
17840,2009,12.5,317.5
17896,2009,12.5,317.5
17914,2009,12.5,317.5
17990,2009,12.5,317.5
17992,2009,12.5,317.5
18004,2009,12.5,317.5
18060,2009,12.5,317.5
18071,2009,12.5,317.5
18097,2009,12.5,317.5
1815,2009,12.5,317.5
18153,2009,12.5,317.5
18204,2009,12.5,317.5
18210,2009,12.5,317.5
18222,2009,12.5,317.5
18226,2009,12.5,317.5
18227,2009,12.5,317.5
1823,2009,12.5,317.5
18264,2009,12.5,317.5
18281,2009,12.5,317.5
18290,2009,12.5,317.5
18307,2009,12.5,317.5
18310,2009,12.5,317.5
1833,2009,12.5,317.5
1834,2009,12.5,317.5
18383,2009,12.5,317.5
18488,2009,12.5,317.5
18516,2009,12.5,317.5
18541,2009,12.5,317.5
18567,2009,12.5,317.5
18656,2009,12.5,317.5
18675,2009,12.5,317.5
18751,2009,12.5,317.5
18758,2009,12.5,317.5
1879,2009,12.5,317.5
18823,2009,12.5,317.5
18839,2009,12.5,317.5
18842,2009,12.5,317.5
18890,2009,12.5,317.5
18925,2009,12.5,317.5
19051,2009,12.5,317.5
19091,2009,12.5,317.5
191,2009,12.5,317.5
19103,2009,12.5,317.5
19124,2009,12.5,317.5
19168,2009,12.5,317.5
19238,2009,12.5,317.5
19240,2009,12.5,317.5
19265,2009,12.5,317.5
19283,2009,12.5,317.5
19316,2009,12.5,317.5
19328,2009,12.5,317.5
19408,2009,12.5,317.5
19435,2009,12.5,317.5
19451,2009,12.5,317.5
19512,2009,12.5,317.5
1955,2009,12.5,317.5
19582,2009,12.5,317.5
19594,2009,12.5,317.5
196,2009,12.5,317.5
19686,2009,12.5,317.5
19693,2009,12.5,317.5
19727,2009,12.5,317.5
19740,2009,12.5,317.5
19783,2009,12.5,317.5
19808,2009,12.5,317.5
19820,2009,12.5,317.5
19887,2009,12.5,317.5
19915,2009,12.5,317.5
2000,2009,12.5,317.5
20005,2009,12.5,317.5
20007,2009,12.5,317.5
20041,2009,12.5,317.5
2006,2009,12.5,317.5
20083,2009,12.5,317.5
20106,2009,12.5,317.5
20117,2009,12.5,317.5
20119,2009,12.5,317.5
20149,2009,12.5,317.5
20191,2009,12.5,317.5
20196,2009,12.5,317.5
20304,2009,12.5,317.5
20328,2009,12.5,317.5
20336,2009,12.5,317.5
20360,2009,12.5,317.5
20463,2009,12.5,317.5
20490,2009,12.5,317.5
20538,2009,12.5,317.5
20572,2009,12.5,317.5
20584,2009,12.5,317.5
20611,2009,12.5,317.5
20634,2009,12.5,317.5
20645,2009,12.5,317.5
20651,2009,12.5,317.5
20657,2009,12.5,317.5
20677,2009,12.5,317.5
20706,2009,12.5,317.5
20714,2009,12.5,317.5
2073,2009,12.5,317.5
20730,2009,12.5,317.5
20764,2009,12.5,317.5
20775,2009,12.5,317.5
20779,2009,12.5,317.5
20780,2009,12.5,317.5
20814,2009,12.5,317.5
20858,2009,12.5,317.5
20868,2009,12.5,317.5
20877,2009,12.5,317.5
20905,2009,12.5,317.5
20910,2009,12.5,317.5
20913,2009,12.5,317.5
20927,2009,12.5,317.5
20942,2009,12.5,317.5
20953,2009,12.5,317.5
20984,2009,12.5,317.5
21012,2009,12.5,317.5
21034,2009,12.5,317.5
21060,2009,12.5,317.5
21066,2009,12.5,317.5
21083,2009,12.5,317.5
21090,2009,12.5,317.5
21095,2009,12.5,317.5
21101,2009,12.5,317.5
21107,2009,12.5,317.5
21109,2009,12.5,317.5
21120,2009,12.5,317.5
21122,2009,12.5,317.5
21136,2009,12.5,317.5
21157,2009,12.5,317.5
21211,2009,12.5,317.5
21255,2009,12.5,317.5
21288,2009,12.5,317.5
21346,2009,12.5,317.5
21367,2009,12.5,317.5
21397,2009,12.5,317.5
21438,2009,12.5,317.5
21464,2009,12.5,317.5
21465,2009,12.5,317.5
21490,2009,12.5,317.5
21504,2009,12.5,317.5
21505,2009,12.5,317.5
21512,2009,12.5,317.5
21538,2009,12.5,317.5
2154,2009,12.5,317.5
2162,2009,12.5,317.5
21674,2009,12.5,317.5
21694,2009,12.5,317.5
21777,2009,12.5,317.5
21803,2009,12.5,317.5
21944,2009,12.5,317.5
21951,2009,12.5,317.5
21955,2009,12.5,317.5
21971,2009,12.5,317.5
21987,2009,12.5,317.5
21995,2009,12.5,317.5
22013,2009,12.5,317.5
22054,2009,12.5,317.5
22064,2009,12.5,317.5
2207,2009,12.5,317.5
22070,2009,12.5,317.5
22111,2009,12.5,317.5
22158,2009,12.5,317.5
22209,2009,12.5,317.5
22212,2009,12.5,317.5
22222,2009,12.5,317.5
22239,2009,12.5,317.5
22275,2009,12.5,317.5
22293,2009,12.5,317.5
22311,2009,12.5,317.5
22335,2009,12.5,317.5
22341,2009,12.5,317.5
22359,2009,12.5,317.5
22436,2009,12.5,317.5
22438,2009,12.5,317.5
22469,2009,12.5,317.5
22472,2009,12.5,317.5
2252,2009,12.5,317.5
22548,2009,12.5,317.5
22565,2009,12.5,317.5
22590,2009,12.5,317.5
22611,2009,12.5,317.5
22647,2009,12.5,317.5
22649,2009,12.5,317.5
227,2009,12.5,317.5
2275,2009,12.5,317.5
22783,2009,12.5,317.5
22785,2009,12.5,317.5
22789,2009,12.5,317.5
228,2009,12.5,317.5
22829,2009,12.5,317.5
22872,2009,12.5,317.5
22912,2009,12.5,317.5
22925,2009,12.5,317.5
22936,2009,12.5,317.5
22954,2009,12.5,317.5
22969,2009,12.5,317.5
22983,2009,12.5,317.5
22996,2009,12.5,317.5
23006,2009,12.5,317.5
23036,2009,12.5,317.5
23064,2009,12.5,317.5
23105,2009,12.5,317.5
23108,2009,12.5,317.5
2313,2009,12.5,317.5
23148,2009,12.5,317.5
23152,2009,12.5,317.5
23189,2009,12.5,317.5
23226,2009,12.5,317.5
2326,2009,12.5,317.5
23261,2009,12.5,317.5
23277,2009,12.5,317.5
23301,2009,12.5,317.5
